source_id,target_id,weight,source_book,page,evidence
E53666,E43846,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",87,"故障原因分析排除方法排油量不足,执1.吸油管及滤油器堵塞或阻力太大2.油箱油位过低3.泵体内没有充满油,有残存空气4.柱塞与缸体或配油盘与缸体间磨损1.排除油管堵塞,清洗滤油器2.检查油量,适当加油3.排除泵内空气4.更换柱塞,修磨配油盘与缸体的接触面,保证接触良好5.检查中心弹簧加以更换5.柱塞回程不够或不能回程,引起缸体与配油盘间失去密封6.变量机构失灵,达不到工作要求7.油温不当或有漏气6."
E53670,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",88,主要是泵内部泄漏严重;系统中压力控制阀调整压力过低或故障;液压马达内部泄漏严重等原因造成系统供油压力与供油量均下降而引起
E52400,E43843,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",88,"主要是摩擦阻力的大小不均匀与不稳定摩擦阻力的变化,马达的安装质量、零件磨损、润滑条件,内部泄漏增加或泄漏量不稳定,供油压力与供油量脉动,马达回油压力过低等原因所造成"
E53639,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53639,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53655,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53655,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53680,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53680,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53683,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53683,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53686,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53686,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53687,E43832,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53687,E43843,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",89,"故障产生原因排除方法转速低液压泵供油量不足;1.电动机转速过低2.吸油口处的滤油器被污物堵塞油箱中的油液不足,油管孔径过小等因素造成吸油不畅3.系统密封不严而泄漏,同时空气侵入4.油液粘度太高5.液压泵径向、轴向间隙过大,容积效率降低1.核实后调换电动机2.清洗滤油器,加足油液,适当加大油管孔径,使之吸油畅通3.紧固各连接处,防止泄漏和空气侵入4.调换粘度合适的液压油5.修复液压泵转矩小液压泵输入"
E53464,E43849,3,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E53699,E43849,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E53705,E43849,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",91,"故障产生原因排除方法冲击1.用间隙密封的活塞与缸间隙过大,缓冲用节流阀失去作用2.缓冲装置不起作用1.更换活塞,使间隙达到规定要求,检查节流阀2.修正、研配单向阀与阀座或更换推力不足速度1.由于缸与活塞配合间隙过大或O形密封圈损坏,使高低压腔互通2.工作段不均匀,造成局部几何形状误差,失去高低压腔密封性3.缸端活塞杆油封压得太紧或活塞杆弯曲,使摩擦力或阻力增加4.油温太高,粘度降低,泄漏增加,致使"
E49038,E43842,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",92,"故障产生原因排除方法压力波动1.弹簧弯曲或弹簧刚度太低1.更换弹簧2.铑阀与锑阀座接触不良或磨损2.更换锑阀3.压力表不准确3.修理或更换压力表4.滑阀动作不灵活4.调整阀盖螺钉的紧固力或更换滑阀5.油液不清洁,阻尼孔不畅通5.更换油液振动噪声1.调压弹簧变形,不复原2.回油路有空气进入3.油量超过允许值4.油量过高,回油阻力过大1.检修或更换弹簧2.紧固回油路接头3.在定额流量范围内使用4.油温"
E53717,E43842,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",92,"故障产生原因排除方法压力波动1.弹簧弯曲或弹簧刚度太低1.更换弹簧2.铑阀与锑阀座接触不良或磨损2.更换锑阀3.压力表不准确3.修理或更换压力表4.滑阀动作不灵活4.调整阀盖螺钉的紧固力或更换滑阀5.油液不清洁,阻尼孔不畅通5.更换油液振动噪声1.调压弹簧变形,不复原2.回油路有空气进入3.油量超过允许值4.油量过高,回油阻力过大1.检修或更换弹簧2.紧固回油路接头3.在定额流量范围内使用4.油温"
E53717,E43849,1,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",92,"故障产生原因排除方法压力波动1.弹簧弯曲或弹簧刚度太低1.更换弹簧2.铑阀与锑阀座接触不良或磨损2.更换锑阀3.压力表不准确3.修理或更换压力表4.滑阀动作不灵活4.调整阀盖螺钉的紧固力或更换滑阀5.油液不清洁,阻尼孔不畅通5.更换油液振动噪声1.调压弹簧变形,不复原2.回油路有空气进入3.油量超过允许值4.油量过高,回油阻力过大1.检修或更换弹簧2.紧固回油路接头3.在定额流量范围内使用4.油温"
E53719,E43842,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",92,"故障产生原因排除方法压力波动1.弹簧弯曲或弹簧刚度太低1.更换弹簧2.铑阀与锑阀座接触不良或磨损2.更换锑阀3.压力表不准确3.修理或更换压力表4.滑阀动作不灵活4.调整阀盖螺钉的紧固力或更换滑阀5.油液不清洁,阻尼孔不畅通5.更换油液振动噪声1.调压弹簧变形,不复原2.回油路有空气进入3.油量超过允许值4.油量过高,回油阻力过大1.检修或更换弹簧2.紧固回油路接头3.在定额流量范围内使用4.油温"
E53719,E43849,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",92,"故障产生原因排除方法压力波动1.弹簧弯曲或弹簧刚度太低1.更换弹簧2.铑阀与锑阀座接触不良或磨损2.更换锑阀3.压力表不准确3.修理或更换压力表4.滑阀动作不灵活4.调整阀盖螺钉的紧固力或更换滑阀5.油液不清洁,阻尼孔不畅通5.更换油液振动噪声1.调压弹簧变形,不复原2.回油路有空气进入3.油量超过允许值4.油量过高,回油阻力过大1.检修或更换弹簧2.紧固回油路接头3.在定额流量范围内使用4.油温"
E53724,E43843,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",93,"故障产生原因排除方法流过电磁铁的电流为额定值但压力达不到所需值1.先导阀口上有污物而使阀常开2.主阀的设定压力过低,使遥控阀不起作用1.拆洗先导阀,并清洗进口滤器2.主阀设定压力应高于工作压力2MPa流过电磁铁的电流已过大,但压力仍达不到所需值1.电磁铁线圈短路2.控制线路短路1.更换电磁铁2.修复电磁铁没有电流流过,压力也上不去1.电磁铁线圈断路或接线断开2.电磁铁接插件松动,接触不良3.放大器"
E53739,E43842,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",94,"减压阀的常见故障有调压失灵、压力波动、输出压力较低等,产生这些故障的原因与排除方法见表7-9"
E53740,E43842,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",94,"减压阀的常见故障有调压失灵、压力波动、输出压力较低等,产生这些故障的原因与排除方法见表7-9"
E53464,E43832,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",96,"故障产生原因排除方法主阀芯不运动1.电磁铁故障(1)电磁铁线圈烧坏(2)电磁铁推动力不足或漏磁(3)电气线路出故障(4)电磁铁未加上控制信号(5)电磁铁铁芯卡死(1)检查原因,进行修理或更换(2)检查原因,进行修理或更换(3)消除故障(4)检查后加上控制信号(5)检修或更换2.先导电磁阀故障(1)阀芯与阀体孔卡死(如零件几何精度差;阀芯与阀孔配合过紧;油液过脏)(2)弹簧弯曲,使滑阀卡死(1)修理"
E49044,E43849,2,"船舶液压机械维护与故障分析 (郑士君,宋新新编著)",97,"故障产生原因排除方法阀芯换向后通过的量不足开口量不足(1)电磁阀中推杆过短(2)阀芯与阀体几何精度差,间隙过小,移动时有卡死现象,不到位(3)弹簧太硬,推力不足,使阀芯行程达不到终端(1)更换适宜长度的推杆(2)配研达到要求(3)更换适宜弹力的弹簧压力降过大使用参数选择不当实际通过流量大于额定流量应在额定范围内使用液控换向阀换向速度不易调节可调装置故障(1)单向阀封闭性差(2)节流阀加工精度差,调"
